oligo_name,source_key,study_type,species,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,source_ref,source_location,redistribution,notes
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Paclitaxel/Carboplatin + Motesanib 50 mg QD',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Paclitaxel/Carboplatin + Motesanib 50 mg QD,"Chemotherapy naïve participants received paclitaxel 200 mg/m\^2 and carboplatin chemotherapy administered by intravenous (IV) infusion on Day 1 of each 21-day cycle, and motesanib, 50 mg once daily (Q",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Paclitaxel/Carboplatin + Motesanib 125 mg QD',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Paclitaxel/Carboplatin + Motesanib 125 mg QD,"Chemotherapy naïve participants received paclitaxel 200 mg/m\^2 and carboplatin chemotherapy administered by intravenous (IV) infusion on Day 1 of each 21-day cycle, and motesanib, 125 mg QD orally se",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,11,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Paclitaxel/Carboplatin + Motesanib 75 mg BID',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Paclitaxel/Carboplatin + Motesanib 75 mg BID,"Chemotherapy naïve participants received paclitaxel 200 mg/m\^2 and carboplatin chemotherapy administered by intravenous (IV) infusion on Day 1 of each 21-day cycle, and motesanib, 75 mg twice daily (",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG002'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Panitumumab + Motesanib 50 mg QD',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Panitumumab + Motesanib 50 mg QD,"Participants with no more than one prior chemotherapy regimen for NSCLC received panitumumab 9.0 mg/kg IV on Day 1 of each 21-day cycle, and motesanib 50 mg QD, orally self-administered on Days 3-21 o",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,4,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG003'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Panitumumab + Motesanib 125 mg QD',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Panitumumab + Motesanib 125 mg QD,"Participants with no more than one prior chemotherapy regimen for NSCLC received panitumumab 9.0 mg/kg IV on Day 1 of each 21-day cycle, and motesanib 125 mg QD, orally self-administered on Days 3-21 ",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,7,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG004'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Panitumumab + Motesanib 75 mg BID',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Panitumumab + Motesanib 75 mg BID,"Participants with no more than one prior chemotherapy regimen for NSCLC received panitumumab 9.0 mg/kg IV on Day 1 of each 21-day cycle, and motesanib 75 mg BID, orally self-administered on Days 3-21 ",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,5,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG005'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00094835,clinical_trial,human,NOT_APPLICABLE,Study to Evaluate Motesanib With or Without Carboplatin/Paclitaxel or Panitumuma — arm 'Panitumumab + Paclitaxel/Carboplatin + Motesanib 125 mg QD',TRUE,Lung Cancer; Non-Small Cell Lung Cancer,Panitumumab + Paclitaxel/Carboplatin + Motesanib 125 mg QD,"Chemotherapy naïve participants received panitumumab 9.0 mg/kg, paclitaxel 200 mg/m\^2 and carboplatin chemotherapy administered by IV infusion on Day 1 of each 21-day cycle, and motesanib 125 mg QD, ",exposed,NOT_APPLICABLE,intravenous,First dose through 30 days after last dose; maximum time on treatment was 322 days.,First dose through 30 days after last dose; maximum time on treatment was 322 days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (39 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 39 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00094835,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG006'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00101907,clinical_trial,human,NOT_APPLICABLE,Safety of AMG 706 Plus Panitumumab Plus Gemcitabine-Cisplatin in the Treatment o — arm 'Panitumumab + Gem/Cis',TRUE,Lung Cancer; Pancreatic Cancer; Esophageal Cancer,Panitumumab + Gem/Cis,"Panitumumab 9 mg/kg intravenously (IV) on Day 1 + gemcitabine (gem) 1250 mg/m\^2 IV on Day 1 and Day 8, and cisplatin (cis) 75 mg/m\^2 IV on Day 1 of each 3-week cycle.",exposed,NOT_APPLICABLE,intravenous,"From the first dose of any study treatment until 30 days after the last dose of study treatment, up to a maximum of 509 days.","From the first dose of any study treatment until 30 days after the last dose of study treatment, up to a maximum of 509 days.",A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (42 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 42 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00101907,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00101907,clinical_trial,human,NOT_APPLICABLE,Safety of AMG 706 Plus Panitumumab Plus Gemcitabine-Cisplatin in the Treatment o — arm '50 mg QD AMG 706 + Panitumumab + Gem/Cis',TRUE,Lung Cancer; Pancreatic Cancer; Esophageal Cancer,50 mg QD AMG 706 + Panitumumab + Gem/Cis,"AMG 706 50 mg administered orally once daily (QD) + panitumumab 9 mg/kg on Day 1 + gemcitabine 1250 mg/m\^2 on Day 1 and Day 8, and cisplatin 75 mg/m\^2 on Day 1 of each 3-week cycle.",exposed,NOT_APPLICABLE,intravenous,"From the first dose of any study treatment until 30 days after the last dose of study treatment, up to a maximum of 509 days.","From the first dose of any study treatment until 30 days after the last dose of study treatment, up to a maximum of 509 days.",A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (42 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 42 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00101907,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
imetelstat,NCT00101907,clinical_trial,human,NOT_APPLICABLE,Safety of AMG 706 Plus Panitumumab Plus Gemcitabine-Cisplatin in the Treatment o — arm '75 mg QD AMG 706 + Panitumumab + Gem/Cis',TRUE,Lung Cancer; Pancreatic Cancer; Esophageal Cancer,75 mg QD AMG 706 + Panitumumab + Gem/Cis,"AMG 706 75 mg administered orally once daily (QD) + panitumumab 9 mg/kg on Day 1 + gemcitabine 1250 mg/m\^2 on Day 1 and Day 8, and cisplatin 75 mg/m\^2 on Day 1 of each 3-week cycle.",exposed,NOT_APPLICABLE,intravenous,"From the first dose of any study treatment until 30 days after the last dose of study treatment, up to a maximum of 509 days.","From the first dose of any study treatment until 30 days after the last dose of study treatment, up to a maximum of 509 days.",A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (42 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 42 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT00101907,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG002'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-09-04."
